ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4
250.91568355812723, -78.29528079466864,252.8566778846456,-80.95781243598245,235.71475068678313,-80.95781243598246 ,237.65574501330147 ,-78.29528079466864 
263.7728264152701, -78.29528079466864,265.7138207417885,-80.95781243598246,248.57189354392602,-80.95781243598246 ,250.51288787044436 ,-78.29528079466864 
276.62996927241295, -78.29528079466864,278.5709635989313,-80.95781243598246,261.42903640106886,-80.95781243598246 ,263.37003072758716 ,-78.29528079466864 
289.4871121295558, -78.29528079466864,291.42810645607415,-80.95781243598246,274.2861792582117,-80.95781243598246 ,276.22717358473005 ,-78.29528079466864 
302.3442549866986, -78.29528079466864,304.28524931321704,-80.95781243598245,287.1433221153546,-80.95781243598246 ,289.0843164418729 ,-78.29528079466864 
315.2013978438415, -78.29528079466864,317.14239217035987,-80.95781243598246,300.0004649724974,-80.95781243598246 ,301.9414592990157 ,-78.29528079466864 
328.05854070098434, -78.29528079466864,329.99953502750276,-80.95781243598245,312.85760782964024,-80.95781243598246 ,314.7986021561586 ,-78.29528079466864 
340.9156835581272, -78.29528079466864,342.8566778846456,-80.95781243598245,325.71475068678313,-80.95781243598246 ,327.65574501330144 ,-78.29528079466864 
353.7728264152701, -78.29528079466864,355.7138207417885,-80.95781243598246,338.571893543926,-80.95781243598246 ,340.5128878704444 ,-78.29528079466864 
5.455671299795474, -75.73800138505088,6.694300480996051,-78.40881732840315,353.3056995190041,-78.40881732840315 ,354.54432870020463 ,-75.73800138505088 
16.043906593913125, -75.73800138505088,17.282535775113704,-78.40881732840315,3.893934813121731,-78.40881732840315 ,5.132563994322284 ,-75.73800138505088 
26.632141888030763, -75.73800138505088,27.87077106923134,-78.40881732840315,14.482170107239375,-78.40881732840315 ,15.720799288439927 ,-75.73800138505088 
37.22037718214841, -75.73800138505088,38.45900636334898,-78.40881732840315,25.07040540135702,-78.40881732840315 ,26.309034582557572 ,-75.73800138505088 
47.808612476266056, -75.73800138505088,49.04724165746664,-78.40881732840315,35.658640695474666,-78.40881732840315 ,36.897269876675225 ,-75.73800138505088 
58.39684777038371, -75.73800138505088,59.63547695158428,-78.40881732840315,46.24687598959231,-78.40881732840315 ,47.48550517079286 ,-75.73800138505088 
68.98508306450137, -75.73800138505088,70.22371224570193,-78.40881732840315,56.83511128370996,-78.40881732840315 ,58.073740464910514 ,-75.73800138505088 
79.573318358619, -75.73800138505088,80.8119475398196,-78.40881732840315,67.42334657782762,-78.40881732840315 ,68.66197575902817 ,-75.73800138505088 
90.16155365273664, -75.73800138505088,91.40018283393724,-78.40881732840315,78.01158187194527,-78.40881732840315 ,79.2502110531458 ,-75.73800138505088 
100.74978894685431, -75.73800138505088,101.98841812805487,-78.40881732840315,88.59981716606292,-78.40881732840315 ,89.83844634726347 ,-75.73800138505088 
111.33802424097195, -75.73800138505088,112.57665342217253,-78.40881732840315,99.18805246018056,-78.40881732840315 ,100.42668164138111 ,-75.73800138505088 
121.92625953508959, -75.73800138505088,123.16488871629016,-78.40881732840315,109.7762877542982,-78.40881732840315 ,111.01491693549875 ,-75.73800138505088 
132.51449482920722, -75.73800138505088,133.75312401040784,-78.40881732840315,120.36452304841585,-78.40881732840315 ,121.6031522296164 ,-75.73800138505088 
143.10273012332487, -75.73800138505088,144.34135930452544,-78.40881732840315,130.95275834253349,-78.40881732840315 ,132.19138752373402 ,-75.73800138505088 
153.69096541744253, -75.73800138505088,154.92959459864312,-78.40881732840315,141.54099363665117,-78.40881732840315 ,142.7796228178517 ,-75.73800138505088 
164.2792007115602, -75.73800138505088,165.51782989276077,-78.40881732840315,152.12922893076882,-78.40881732840315 ,153.36785811196938 ,-75.73800138505088 
174.86743600567783, -75.73800138505088,176.1060651868784,-78.40881732840315,162.71746422488644,-78.40881732840315 ,163.95609340608698 ,-75.73800138505088 
185.45567129979545, -75.73800138505088,186.69430048099605,-78.40881732840315,173.3056995190041,-78.40881732840315 ,174.54432870020463 ,-75.73800138505088 
196.04390659391314, -75.73800138505088,197.2825357751137,-78.40881732840315,183.89393481312172,-78.40881732840315 ,185.1325639943223 ,-75.73800138505088 
206.6321418880308, -75.73800138505088,207.87077106923135,-78.40881732840315,194.4821701072394,-78.40881732840315 ,195.72079928843993 ,-75.73800138505088 
